PAIS,ANO,categoria1,categoria2,sal_prom,sal_median,variable_interes,categoria
México,2019,Varon,Mediano,857.2658421236976,757.6009115108326,SEXO-TAMA,Varon-Mediano
México,2019,Varon,Grande,1037.7473510894438,852.3010254496867,SEXO-TAMA,Varon-Grande
México,2019,Varon,Baja,545.8767356278778,568.2006836331244,SEXO-CALIF,Varon-Baja
México,2019,Varon,Media,761.5942007291708,710.2508545414056,SEXO-CALIF,Varon-Media
México,2019,Varon,Alta,1323.8969880527059,1101.1641155680707,SEXO-CALIF,Varon-Alta
México,2019,Priv,Primaria,584.6738536973194,568.2006836331244,SECTOR-EDUC,Priv-Primaria
México,2019,Priv,Secundaria,651.3996655128404,594.6286224067582,SECTOR-EDUC,Priv-Secundaria
México,2019,Priv,Terciaria,882.160749733686,710.2508545414056,SECTOR-EDUC,Priv-Terciaria
México,2019,Priv,Pequeño,566.775187000022,568.2006836331244,SECTOR-TAMA,Priv-Pequeño
México,2019,Priv,Mediano,771.319160840422,662.9007975719785,SECTOR-TAMA,Priv-Mediano
México,2019,Priv,Grande,908.163659593854,710.2508545414056,SECTOR-TAMA,Priv-Grande
México,2019,Priv,Baja,517.8535373663838,511.38061526981204,SECTOR-CALIF,Priv-Baja
México,2019,Priv,Media,681.8273678561117,615.5507406025515,SECTOR-CALIF,Priv-Media
México,2019,Priv,Alta,1148.020697256716,880.9312924544565,SECTOR-CALIF,Priv-Alta
México,2019,Pub,Primaria,680.3024038408188,660.6984693408424,SECTOR-EDUC,Pub-Primaria
México,2019,Pub,Secundaria,923.4444017525669,858.9080101430951,SECTOR-EDUC,Pub-Secundaria
México,2019,Pub,Terciaria,1232.9420097187683,1101.1641155680707,SECTOR-EDUC,Pub-Terciaria
México,2019,Pub,Pequeño,998.6075840753342,991.0477040112636,SECTOR-TAMA,Pub-Pequeño
México,2019,Pub,Mediano,1074.4167115972193,991.0477040112636,SECTOR-TAMA,Pub-Mediano
México,2019,Pub,Grande,1206.685491454263,1097.4201575751392,SECTOR-TAMA,Pub-Grande
México,2019,Pub,Baja,733.5679668499768,660.6984693408424,SECTOR-CALIF,Pub-Baja
México,2019,Pub,Media,957.0810173161086,880.9312924544565,SECTOR-CALIF,Pub-Media
México,2019,Pub,Alta,1306.625544794074,1101.1641155680707,SECTOR-CALIF,Pub-Alta
México,2019,SD,Primaria,382.0476953767744,355.1254272707028,SECTOR-EDUC,SD-Primaria
México,2019,SD,Secundaria,421.5248122071247,378.8004557554163,SECTOR-EDUC,SD-Secundaria
México,2019,SD,Terciaria,469.1257258051654,426.15051272484334,SECTOR-EDUC,SD-Terciaria
México,2019,SD,Pequeño,408.2613482786362,378.8004557554163,SECTOR-TAMA,SD-Pequeño
México,2019,SD,Mediano,842.1396502566597,710.2508545414056,SECTOR-TAMA,SD-Mediano
México,2019,SD,Baja,381.1063925998813,355.1254272707028,SECTOR-CALIF,SD-Baja
México,2019,SD,Media,538.5538056532173,440.46564622722826,SECTOR-CALIF,SD-Media
México,2019,SD,Alta,1309.8135510325728,804.9509684802597,SECTOR-CALIF,SD-Alta
México,2019,Primaria,Pequeño,493.9503940404858,473.5005696942704,EDUC-TAMA,Primaria-Pequeño
México,2019,Primaria,Mediano,636.7047282626868,615.5507406025515,EDUC-TAMA,Primaria-Mediano
México,2019,Primaria,Grande,688.9065052029258,615.5507406025515,EDUC-TAMA,Primaria-Grande
México,2019,Primaria,Baja,452.74022944356057,440.46564622722826,EDUC-CALIF,Primaria-Baja
México,2019,Primaria,Media,625.6081046575795,577.6706950270099,EDUC-CALIF,Primaria-Media
México,2019,Primaria,Alta,767.5140558295069,662.9007975719785,EDUC-CALIF,Primaria-Alta
México,2019,Secundaria,Pequeño,527.5902602748394,495.5238520056318,EDUC-TAMA,Secundaria-Pequeño
México,2019,Secundaria,Mediano,716.1653209232582,660.6984693408424,EDUC-TAMA,Secundaria-Mediano
México,2019,Secundaria,Grande,788.0534767873021,686.5758260566921,EDUC-TAMA,Secundaria-Grande
México,2019,Secundaria,Baja,496.86386118480846,473.5005696942704,EDUC-CALIF,Secundaria-Baja
México,2019,Secundaria,Media,683.2069108102777,615.5507406025515,EDUC-CALIF,Secundaria-Media
México,2019,Secundaria,Alta,888.3070131829138,804.9509684802597,EDUC-CALIF,Secundaria-Alta
México,2019,Terciaria,Pequeño,643.0094905829326,568.2006836331244,EDUC-TAMA,Terciaria-Pequeño
México,2019,Terciaria,Mediano,956.5454384988611,852.3010254496867,EDUC-TAMA,Terciaria-Mediano
México,2019,Terciaria,Grande,1188.1766366122163,947.0011393885408,EDUC-TAMA,Terciaria-Grande
México,2019,Terciaria,Baja,552.461959809183,520.8506266636974,EDUC-CALIF,Terciaria-Baja
México,2019,Terciaria,Media,768.6699806987993,662.9007975719785,EDUC-CALIF,Terciaria-Media
México,2019,Terciaria,Alta,1283.2837621949611,1101.1641155680707,EDUC-CALIF,Terciaria-Alta
México,2019,Pequeño,Baja,438.5326462671748,426.15051272484334,TAMA-CALIF,Pequeño-Baja
México,2019,Pequeño,Media,578.8913644930146,568.2006836331244,TAMA-CALIF,Pequeño-Media
México,2019,Pequeño,Alta,859.06081645934,770.8148808976495,TAMA-CALIF,Pequeño-Alta
México,2019,Mediano,Baja,561.178318431529,550.5820577840353,TAMA-CALIF,Mediano-Baja
México,2019,Mediano,Media,733.3183509687719,662.9007975719785,TAMA-CALIF,Mediano-Media
México,2019,Mediano,Alta,1115.504602611034,991.0477040112636,TAMA-CALIF,Mediano-Alta
México,2019,Grande,Baja,645.1614435187062,594.6286224067582,TAMA-CALIF,Grande-Baja
México,2019,Grande,Media,830.167772235811,710.2508545414056,TAMA-CALIF,Grande-Media
México,2019,Grande,Alta,1397.2438475857857,1101.1641155680707,TAMA-CALIF,Grande-Alta
Paraguay,2019,Mujer,Priv,1046.669813207814,879.3392691749622,SEXO-SECTOR,Mujer-Priv
Paraguay,2019,Mujer,Pub,1662.15702142573,1498.0542922998072,SEXO-SECTOR,Mujer-Pub
Paraguay,2019,Mujer,SD,581.4257973129115,513.2597704652295,SEXO-SECTOR,Mujer-SD
Paraguay,2019,Mujer,Primaria,611.8238736154406,583.7229239205114,SEXO-EDUC,Mujer-Primaria
Paraguay,2019,Mujer,Secundaria,771.0208814820402,709.8184878150249,SEXO-EDUC,Mujer-Secundaria
Paraguay,2019,Mujer,Terciaria,1391.4824031849291,1140.710264495852,SEXO-EDUC,Mujer-Terciaria
Paraguay,2019,Mujer,Pequeño,877.3913825932965,814.790782696755,SEXO-TAMA,Mujer-Pequeño
Paraguay,2019,Mujer,Mediano,1261.1209640962657,1067.681943322396,SEXO-TAMA,Mujer-Mediano
Paraguay,2019,Mujer,Grande,1578.2797954048344,1208.5380735573435,SEXO-TAMA,Mujer-Grande
Paraguay,2019,Mujer,Baja,618.4529777381109,550.8451268844378,SEXO-CALIF,Mujer-Baja
Paraguay,2019,Mujer,Media,878.8447026388124,833.0903744805325,SEXO-CALIF,Mujer-Media
Paraguay,2019,Mujer,Alta,1594.642465887828,1374.444283143542,SEXO-CALIF,Mujer-Alta
Paraguay,2019,Varon,Priv,1107.5878017074162,906.8112012429173,SEXO-SECTOR,Varon-Priv
Paraguay,2019,Varon,Pub,1977.595779926537,1536.1772701013977,SEXO-SECTOR,Varon-Pub
Paraguay,2019,Varon,SD,783.0932945228903,784.3437136387763,SEXO-SECTOR,Varon-SD
Paraguay,2019,Varon,Primaria,820.8148031516511,833.4899441420697,SEXO-EDUC,Varon-Primaria
Paraguay,2019,Varon,Secundaria,1011.230417163339,840.3090435598822,SEXO-EDUC,Varon-Secundaria
Paraguay,2019,Varon,Terciaria,1704.049037492928,1250.2349162131045,SEXO-EDUC,Varon-Terciaria
Paraguay,2019,Varon,Pequeño,951.7150004070957,835.1611548253103,SEXO-TAMA,Varon-Pequeño
Paraguay,2019,Varon,Mediano,1364.3540164647611,1056.3627851249098,SEXO-TAMA,Varon-Mediano
Paraguay,2019,Varon,Grande,1672.0246119433968,1189.057315251809,SEXO-TAMA,Varon-Grande
Paraguay,2019,Varon,Baja,763.5024179877912,747.8107043802186,SEXO-CALIF,Varon-Baja
Paraguay,2019,Varon,Media,1096.1366315969915,936.2353291864058,SEXO-CALIF,Varon-Media
Paraguay,2019,Varon,Alta,1965.7423078416582,1431.4983242455128,SEXO-CALIF,Varon-Alta
Paraguay,2019,Priv,Primaria,772.4757415012708,802.6923911039719,SECTOR-EDUC,Priv-Primaria
Paraguay,2019,Priv,Secundaria,939.6569756080511,835.0805738510006,SECTOR-EDUC,Priv-Secundaria
Paraguay,2019,Priv,Terciaria,1369.067770085217,1043.8507171053782,SECTOR-EDUC,Priv-Terciaria
Paraguay,2019,Priv,Pequeño,881.922053906922,816.9784802183297,SECTOR-TAMA,Priv-Pequeño
Paraguay,2019,Priv,Mediano,1218.8692832495863,972.6599528191416,SECTOR-TAMA,Priv-Mediano
Paraguay,2019,Priv,Grande,1389.694989000665,1074.49935856959,SECTOR-TAMA,Priv-Grande
Paraguay,2019,Priv,Baja,736.0863377008648,738.9847172999972,SECTOR-CALIF,Priv-Baja
Paraguay,2019,Priv,Media,990.7148989496587,896.0338107798198,SECTOR-CALIF,Priv-Media
Paraguay,2019,Priv,Alta,1596.3406500826304,1227.9654697529293,SECTOR-CALIF,Priv-Alta
Paraguay,2019,Pub,Primaria,1031.6229082392886,846.7681907601825,SECTOR-EDUC,Pub-Primaria
Paraguay,2019,Pub,Secundaria,1559.6648582961948,1236.4267694029863,SECTOR-EDUC,Pub-Secundaria
Paraguay,2019,Pub,Terciaria,1879.8187399981784,1528.5981604315218,SECTOR-EDUC,Pub-Terciaria
Paraguay,2019,Pub,Pequeño,1623.2570941985514,1430.0872339487003,SECTOR-TAMA,Pub-Pequeño
Paraguay,2019,Pub,Mediano,1655.2745918374826,1512.1431699315058,SECTOR-TAMA,Pub-Mediano
Paraguay,2019,Pub,Grande,1970.4080276363995,1523.071496776029,SECTOR-TAMA,Pub-Grande
Paraguay,2019,Pub,Baja,938.8464511473544,859.8271673237988,SECTOR-CALIF,Pub-Baja
Paraguay,2019,Pub,Media,1561.930154546215,1284.0602905154776,SECTOR-CALIF,Pub-Media
Paraguay,2019,Pub,Alta,1978.3447894826927,1636.0223338279832,SECTOR-CALIF,Pub-Alta
Paraguay,2019,SD,Primaria,570.9235576779497,517.7499556709317,SECTOR-EDUC,SD-Primaria
Paraguay,2019,SD,Secundaria,549.1746256658707,484.34673261687294,SECTOR-EDUC,SD-Secundaria
Paraguay,2019,SD,Terciaria,717.1160268542078,522.850961638008,SECTOR-EDUC,SD-Terciaria
Paraguay,2019,SD,Baja,582.5727991849558,517.7794140706794,SECTOR-CALIF,SD-Baja
Paraguay,2019,SD,Media,643.1619976520284,515.9091966195332,SECTOR-CALIF,SD-Media
Paraguay,2019,Primaria,Pequeño,697.0735216802382,736.9866561919105,EDUC-TAMA,Primaria-Pequeño
Paraguay,2019,Primaria,Mediano,842.9115447593043,839.889099028288,EDUC-TAMA,Primaria-Mediano
Paraguay,2019,Primaria,Grande,1033.7337361321465,1002.0966887045497,EDUC-TAMA,Primaria-Grande
Paraguay,2019,Primaria,Baja,639.9851487635186,626.3104301798779,EDUC-CALIF,Primaria-Baja
Paraguay,2019,Primaria,Media,825.7795195887159,835.0805738510006,EDUC-CALIF,Primaria-Media
Paraguay,2019,Primaria,Alta,899.7402714320095,802.6923911039719,EDUC-CALIF,Primaria-Alta
Paraguay,2019,Secundaria,Pequeño,814.7209913471871,755.9001893755062,EDUC-TAMA,Secundaria-Pequeño
Paraguay,2019,Secundaria,Mediano,1027.5549874815954,881.8450857932869,EDUC-TAMA,Secundaria-Mediano
Paraguay,2019,Secundaria,Grande,1222.4953792421504,1017.2866953712322,EDUC-TAMA,Secundaria-Grande
Paraguay,2019,Secundaria,Baja,681.2530925390002,601.2580133060787,EDUC-CALIF,Secundaria-Baja
Paraguay,2019,Secundaria,Media,991.7902805983338,876.8346026685741,EDUC-CALIF,Secundaria-Media
Paraguay,2019,Secundaria,Alta,1338.3986894166515,1142.9867111931892,EDUC-CALIF,Secundaria-Alta
Paraguay,2019,Terciaria,Pequeño,1091.4494342434064,887.1588975794116,EDUC-TAMA,Terciaria-Pequeño
Paraguay,2019,Terciaria,Mediano,1442.5747435531478,1220.232678029472,EDUC-TAMA,Terciaria-Mediano
Paraguay,2019,Terciaria,Grande,2036.266067970738,1482.2680184396652,EDUC-TAMA,Terciaria-Grande
Paraguay,2019,Terciaria,Baja,720.4950355055836,587.9223692364526,EDUC-CALIF,Terciaria-Baja
Paraguay,2019,Terciaria,Media,1283.3203879149853,916.8389385562766,EDUC-CALIF,Terciaria-Media
Paraguay,2019,Terciaria,Alta,1744.0059932000452,1390.4091554577485,EDUC-CALIF,Terciaria-Alta
Paraguay,2019,Pequeño,Baja,658.7499687253413,644.596829172261,TAMA-CALIF,Pequeño-Baja
Paraguay,2019,Pequeño,Media,887.7958926989336,834.0854821881073,TAMA-CALIF,Pequeño-Media
Paraguay,2019,Pequeño,Alta,1399.238410436635,1165.631170565329,TAMA-CALIF,Pequeño-Alta
Paraguay,2019,Mediano,Baja,803.4752352499588,762.4815982464048,TAMA-CALIF,Mediano-Baja
Paraguay,2019,Mediano,Media,1140.4015856947158,993.9315014641542,TAMA-CALIF,Mediano-Media
Paraguay,2019,Mediano,Alta,1683.7701568021996,1381.431707574647,TAMA-CALIF,Mediano-Alta
Paraguay,2019,Grande,Baja,937.6676661039734,886.3825896296324,TAMA-CALIF,Grande-Baja
Paraguay,2019,Grande,Media,1271.8324821037463,1057.5201172724103,TAMA-CALIF,Grande-Media
Paraguay,2019,Grande,Alta,2101.4796376257614,1622.9400959665402,TAMA-CALIF,Grande-Alta
Países Bajos,2018,Mujer,Priv,2229.8223016253633,1928.429166922499,SEXO-SECTOR,Mujer-Priv
Países Bajos,2018,Mujer,Pub,3731.589631838213,3386.66957166114,SEXO-SECTOR,Mujer-Pub
Países Bajos,2018,Mujer,SD,1604.8956122119414,1334.0635782711183,SEXO-SECTOR,Mujer-SD
Países Bajos,2018,Mujer,Primaria,1212.0775079858547,672.100071426063,SEXO-EDUC,Mujer-Primaria
Países Bajos,2018,Mujer,Secundaria,1943.1119261977155,1928.429166922499,SEXO-EDUC,Mujer-Secundaria
Países Bajos,2018,Mujer,Terciaria,3306.9359965585827,2883.3458558833418,SEXO-EDUC,Mujer-Terciaria
Países Bajos,2018,Mujer,Pequeño,1644.4470265401183,1334.0635782711183,SEXO-TAMA,Mujer-Pequeño
Países Bajos,2018,Mujer,Mediano,2009.4514109719248,1928.429166922499,SEXO-TAMA,Mujer-Mediano
Países Bajos,2018,Mujer,Grande,2808.3047658348755,2883.3458558833418,SEXO-TAMA,Mujer-Grande
Países Bajos,2018,Mujer,Baja,1003.1087724010753,672.100071426063,SEXO-CALIF,Mujer-Baja
Países Bajos,2018,Mujer,Media,1624.3495131402549,1334.0635782711183,SEXO-CALIF,Mujer-Media
Países Bajos,2018,Mujer,Alta,3166.853080863051,2883.3458558833418,SEXO-CALIF,Mujer-Alta
Países Bajos,2018,Varon,Priv,3542.001259372148,3386.66957166114,SEXO-SECTOR,Varon-Priv
Países Bajos,2018,Varon,Pub,4834.555288710738,4963.425199298835,SEXO-SECTOR,Varon-Pub
Países Bajos,2018,Varon,SD,1573.164099425621,1872.9157552206277,SEXO-SECTOR,Varon-SD
Países Bajos,2018,Varon,Primaria,2286.007254502149,2411.767932170137,SEXO-EDUC,Varon-Primaria
Países Bajos,2018,Varon,Secundaria,3219.2460584006385,3386.66957166114,SEXO-EDUC,Varon-Secundaria
Países Bajos,2018,Varon,Terciaria,5057.683329757562,4963.425199298835,SEXO-EDUC,Varon-Terciaria
Países Bajos,2018,Varon,Pequeño,2573.1055347510246,2411.767932170137,SEXO-TAMA,Varon-Pequeño
Países Bajos,2018,Varon,Mediano,3027.2522035880015,2883.3458558833418,SEXO-TAMA,Varon-Mediano
Países Bajos,2018,Varon,Grande,4273.755220931349,4021.891523847304,SEXO-TAMA,Varon-Grande
Países Bajos,2018,Varon,Baja,1435.120583129785,672.100071426063,SEXO-CALIF,Varon-Baja
Países Bajos,2018,Varon,Media,2747.839605243783,2883.3458558833418,SEXO-CALIF,Varon-Media
Países Bajos,2018,Varon,Alta,4890.106119307958,4963.425199298835,SEXO-CALIF,Varon-Alta
Países Bajos,2018,Priv,Primaria,1767.8326940075215,1334.0635782711183,SECTOR-EDUC,Priv-Primaria
Países Bajos,2018,Priv,Secundaria,2525.689881142894,2411.767932170137,SECTOR-EDUC,Priv-Secundaria
Países Bajos,2018,Priv,Terciaria,4067.747447184775,4021.891523847304,SECTOR-EDUC,Priv-Terciaria
Países Bajos,2018,Priv,Pequeño,2050.04828478639,1928.429166922499,SECTOR-TAMA,Priv-Pequeño
Países Bajos,2018,Priv,Mediano,2483.146129972658,2411.767932170137,SECTOR-TAMA,Priv-Mediano
Países Bajos,2018,Priv,Grande,3498.396050787567,3386.66957166114,SECTOR-TAMA,Priv-Grande
Países Bajos,2018,Priv,Baja,1221.4132277844667,672.100071426063,SECTOR-CALIF,Priv-Baja
Países Bajos,2018,Priv,Media,2149.9597589522805,1928.429166922499,SECTOR-CALIF,Priv-Media
Países Bajos,2018,Priv,Alta,3960.0906432589827,3386.66957166114,SECTOR-CALIF,Priv-Alta
Países Bajos,2018,Pub,Primaria,3170.886657398756,3386.66957166114,SECTOR-EDUC,Pub-Primaria
Países Bajos,2018,Pub,Secundaria,3687.8780524263443,4021.891523847304,SECTOR-EDUC,Pub-Secundaria
Países Bajos,2018,Pub,Terciaria,5093.472000483389,4963.425199298835,SECTOR-EDUC,Pub-Terciaria
Países Bajos,2018,Pub,Pequeño,3299.1108488189275,3386.66957166114,SECTOR-TAMA,Pub-Pequeño
Países Bajos,2018,Pub,Mediano,3789.4282886765045,4021.891523847304,SECTOR-TAMA,Pub-Mediano
Países Bajos,2018,Pub,Grande,4458.094117858849,4021.891523847304,SECTOR-TAMA,Pub-Grande
Países Bajos,2018,Pub,Baja,2311.7729881180094,2883.3458558833418,SECTOR-CALIF,Pub-Baja
Países Bajos,2018,Pub,Media,3417.6682157542787,3386.66957166114,SECTOR-CALIF,Pub-Media
Países Bajos,2018,Pub,Alta,4787.950184073659,4963.425199298835,SECTOR-CALIF,Pub-Alta
Países Bajos,2018,SD,Primaria,1015.1216036310617,1334.0635782711183,SECTOR-EDUC,SD-Primaria
Países Bajos,2018,SD,Secundaria,2188.6217626612915,1928.429166922499,SECTOR-EDUC,SD-Secundaria
Países Bajos,2018,SD,Terciaria,1901.2223744446874,1631.2463725968087,SECTOR-EDUC,SD-Terciaria
Países Bajos,2018,SD,Pequeño,1460.5341424303858,1631.2463725968087,SECTOR-TAMA,SD-Pequeño
Países Bajos,2018,SD,Mediano,3658.852613028404,3386.66957166114,SECTOR-TAMA,SD-Mediano
Países Bajos,2018,SD,Grande,1754.168640843616,1631.2463725968087,SECTOR-TAMA,SD-Grande
Países Bajos,2018,SD,Baja,963.2587160046837,1334.0635782711183,SECTOR-CALIF,SD-Baja
Países Bajos,2018,SD,Media,1806.6456734775359,1334.0635782711183,SECTOR-CALIF,SD-Media
Países Bajos,2018,SD,Alta,2492.5790575488254,2411.767932170137,SECTOR-CALIF,SD-Alta
Países Bajos,2018,Primaria,Pequeño,1438.9628393044854,672.100071426063,EDUC-TAMA,Primaria-Pequeño
Países Bajos,2018,Primaria,Mediano,1586.3642977672216,672.100071426063,EDUC-TAMA,Primaria-Mediano
Países Bajos,2018,Primaria,Grande,2222.8291305737457,1928.429166922499,EDUC-TAMA,Primaria-Grande
Países Bajos,2018,Primaria,Baja,1039.569540186072,225.27336471435532,EDUC-CALIF,Primaria-Baja
Países Bajos,2018,Primaria,Media,1881.92498587125,1334.0635782711183,EDUC-CALIF,Primaria-Media
Países Bajos,2018,Primaria,Alta,3093.641250171019,2883.3458558833418,EDUC-CALIF,Primaria-Alta
Países Bajos,2018,Secundaria,Pequeño,1950.7892183993986,1928.429166922499,EDUC-TAMA,Secundaria-Pequeño
Países Bajos,2018,Secundaria,Mediano,2305.155538812331,1928.429166922499,EDUC-TAMA,Secundaria-Mediano
Países Bajos,2018,Secundaria,Grande,3046.229046940084,2883.3458558833418,EDUC-TAMA,Secundaria-Grande
Países Bajos,2018,Secundaria,Baja,1399.724987290525,672.100071426063,EDUC-CALIF,Secundaria-Baja
Países Bajos,2018,Secundaria,Media,2261.286691431515,1928.429166922499,EDUC-CALIF,Secundaria-Media
Países Bajos,2018,Secundaria,Alta,3377.9748902692777,3386.66957166114,EDUC-CALIF,Secundaria-Alta
Países Bajos,2018,Terciaria,Pequeño,2915.770063225678,2411.767932170137,EDUC-TAMA,Terciaria-Pequeño
Países Bajos,2018,Terciaria,Mediano,3439.574074178528,3386.66957166114,EDUC-TAMA,Terciaria-Mediano
Países Bajos,2018,Terciaria,Grande,4684.22392974656,4963.425199298835,EDUC-TAMA,Terciaria-Grande
Países Bajos,2018,Terciaria,Baja,1880.0870308362353,1334.0635782711183,EDUC-CALIF,Terciaria-Baja
Países Bajos,2018,Terciaria,Media,2640.6151939331935,2411.767932170137,EDUC-CALIF,Terciaria-Media
Países Bajos,2018,Terciaria,Alta,4456.638459419658,4021.891523847304,EDUC-CALIF,Terciaria-Alta
Países Bajos,2018,Pequeño,Baja,1089.795696152097,672.100071426063,TAMA-CALIF,Pequeño-Baja
Países Bajos,2018,Pequeño,Media,1706.4873891874106,1334.0635782711183,TAMA-CALIF,Pequeño-Media
Países Bajos,2018,Pequeño,Alta,2874.6215460110116,2411.767932170137,TAMA-CALIF,Pequeño-Alta
Países Bajos,2018,Mediano,Baja,998.3080649699693,672.100071426063,TAMA-CALIF,Mediano-Baja
Países Bajos,2018,Mediano,Media,1967.9943209394821,1928.429166922499,TAMA-CALIF,Mediano-Media
Países Bajos,2018,Mediano,Alta,3413.750298844579,3386.66957166114,TAMA-CALIF,Mediano-Alta
Países Bajos,2018,Grande,Baja,1523.3545830267828,1334.0635782711183,TAMA-CALIF,Grande-Baja
Países Bajos,2018,Grande,Media,2613.0650770231387,2411.767932170137,TAMA-CALIF,Grande-Media
Países Bajos,2018,Grande,Alta,4539.159441888614,4021.891523847304,TAMA-CALIF,Grande-Alta
Peru,2019,Mujer,Priv,645.3929063500112,480.4526156406682,SEXO-SECTOR,Mujer-Priv
Peru,2019,Mujer,Pub,1079.0630563260856,895.3166517530273,SEXO-SECTOR,Mujer-Pub
Peru,2019,Mujer,SD,403.5043090315332,318.18054015938293,SEXO-SECTOR,Mujer-SD
Peru,2019,Mujer,Primaria,374.80673070704586,341.3209430800653,SEXO-EDUC,Mujer-Primaria
Peru,2019,Mujer,Secundaria,487.35979294808277,453.8411522818834,SEXO-EDUC,Mujer-Secundaria
Peru,2019,Mujer,Terciaria,1045.274249005463,783.4472663833533,SEXO-EDUC,Mujer-Terciaria
Peru,2019,Mujer,Pequeño,413.9756518719567,347.1060438102359,SEXO-TAMA,Mujer-Pequeño
Peru,2019,Mujer,Mediano,680.1135129043942,532.5908359713308,SEXO-TAMA,Mujer-Mediano
Peru,2019,Mujer,Grande,997.9653003215193,733.044576271742,SEXO-TAMA,Mujer-Grande
Peru,2019,Mujer,Baja,409.96151347634014,361.5687956356624,SEXO-CALIF,Mujer-Baja
Peru,2019,Mujer,Media,631.7115039881767,504.7500387073847,SEXO-CALIF,Mujer-Media
Peru,2019,Mujer,Alta,1105.48812790165,906.3806568994785,SEXO-CALIF,Mujer-Alta
Peru,2019,Varon,Priv,845.4814605444387,627.5388017052557,SEXO-SECTOR,Varon-Priv
Peru,2019,Varon,Pub,1216.2375596725208,927.9301571193639,SEXO-SECTOR,Varon-Pub
Peru,2019,Varon,SD,494.6485425568928,397.5810476809744,SEXO-SECTOR,Varon-SD
Peru,2019,Varon,Primaria,597.9696888424675,503.6653323204778,SEXO-EDUC,Varon-Primaria
Peru,2019,Varon,Secundaria,723.8491073752144,620.090484515161,SEXO-EDUC,Varon-Secundaria
Peru,2019,Varon,Terciaria,1324.5238979172968,988.1675184722653,SEXO-EDUC,Varon-Terciaria
Peru,2019,Varon,Pequeño,618.3434452465934,504.75003870738476,SEXO-TAMA,Varon-Pequeño
Peru,2019,Varon,Mediano,882.4329841723747,694.2120876204718,SEXO-TAMA,Varon-Mediano
Peru,2019,Varon,Grande,1138.041150713342,849.54204222555245,SEXO-TAMA,Varon-Grande
Peru,2019,Varon,Baja,596.2422702561086,529.7705993653726,SEXO-CALIF,Varon-Baja
Peru,2019,Varon,Media,827.676114632338,694.2120876204718,SEXO-CALIF,Varon-Media
Peru,2019,Varon,Alta,1369.8116976116294,1034.2313830362486,SEXO-CALIF,Varon-Alta
Peru,2019,Priv,Primaria,532.5984380174988,457.0229576834773,SECTOR-EDUC,Priv-Primaria
Peru,2019,Priv,Secundaria,633.7922807470742,543.7994686360363,SECTOR-EDUC,Priv-Secundaria
Peru,2019,Priv,Terciaria,1147.2127529248423,748.4474069658212,SECTOR-EDUC,Priv-Terciaria
Peru,2019,Priv,Pequeño,549.2291085672327,455.5766825009346,SECTOR-TAMA,Priv-Pequeño
Peru,2019,Priv,Mediano,806.7924866317612,597.4562779083685,SECTOR-TAMA,Priv-Mediano
Peru,2019,Priv,Grande,1050.9333734640059,737.0218330237342,SECTOR-TAMA,Priv-Grande
Peru,2019,Priv,Baja,536.2337593325295,477.7770065529643,SECTOR-CALIF,Priv-Baja
Peru,2019,Priv,Media,717.2495917615875,572.001834695618,SECTOR-CALIF,Priv-Media
Peru,2019,Priv,Alta,1224.8775013251034,805.5752766762558,SECTOR-CALIF,Priv-Alta
Peru,2019,Pub,Primaria,503.50189009944324,502.0021158605537,SECTOR-EDUC,Pub-Primaria
Peru,2019,Pub,Secundaria,806.574629157299,657.4766979838885,SECTOR-EDUC,Pub-Secundaria
Peru,2019,Pub,Terciaria,1301.0252579271805,1029.3140474156037,SECTOR-EDUC,Pub-Terciaria
Peru,2019,Pub,Grande,1127.2268317397143,885.6989217891187,SECTOR-TAMA,Pub-Grande
Peru,2019,Pub,Baja,630.4832993391617,554.9357875416147,SECTOR-CALIF,Pub-Baja
Peru,2019,Pub,Media,1015.4524407955812,729.5012020745124,SECTOR-CALIF,Pub-Media
Peru,2019,Pub,Alta,1299.793328574206,1061.710611504559,SECTOR-CALIF,Pub-Alta
Peru,2019,SD,Primaria,378.3569829319528,289.25503650852994,SECTOR-EDUC,SD-Primaria
Peru,2019,SD,Secundaria,406.09467091265356,329.7507416197241,SECTOR-EDUC,SD-Secundaria
Peru,2019,SD,Terciaria,538.5486484450923,398.44881279049997,SECTOR-EDUC,SD-Terciaria
Peru,2019,SD,Pequeño,406.80143105201125,318.18054015938293,SECTOR-TAMA,SD-Pequeño
Peru,2019,SD,Baja,402.953529078032,317.2404612907302,SECTOR-CALIF,SD-Baja
Peru,2019,SD,Media,384.24376807898983,266.11463358784755,SECTOR-CALIF,SD-Media
Peru,2019,SD,Alta,551.999661716976,524.2747536717105,SECTOR-CALIF,SD-Alta
Peru,2019,Primaria,Pequeño,447.9019256030497,354.33741972294916,EDUC-TAMA,Primaria-Pequeño
Peru,2019,Primaria,Mediano,633.741249308906,543.3655860812735,EDUC-TAMA,Primaria-Mediano
Peru,2019,Primaria,Grande,669.5353045520313,561.1547708265481,EDUC-TAMA,Primaria-Grande
Peru,2019,Primaria,Baja,477.9950841081233,422.6016083389622,EDUC-CALIF,Primaria-Baja
Peru,2019,Primaria,Media,578.3473613685289,491.01042447322953,EDUC-CALIF,Primaria-Media
Peru,2019,Primaria,Alta,583.1978327782816,504.75003870738476,EDUC-CALIF,Primaria-Alta
Peru,2019,Secundaria,Pequeño,506.697286623516,439.6676554929655,EDUC-TAMA,Secundaria-Pequeño
